['да', 1311]
['аврудунгму', 1]
['аврумадым', 1]
['ялкъдым', 1]
['булакъны', 1]
['чыкъмажакълыгъын', 1]
['тыгъылгъан', 1]
['раслана', 1]
['къайдадынг', 1]
['гёрюнмей', 1]
['болмагъанлыгъын', 1]
['гьавундан', 1]
['къарамадынгмы', 1]
['къайтмагъан', 1]
['къайтмагъыр', 1]
['гелгендагъы', 1]
['бажаражакъсан', 1]
['къайтмайгъан', 1]
['йиберир', 1]
['дей72', 1]
['ярлы-ярлы', 1]
['оьрюм', 1]
['ашы', 1]
['тарыгъын', 1]
['биревлер', 1]
['уью-эшиги', 1]
['дарбадагъын', 1]
['намусуна', 1]
['хорлатып', 1]
['хорлукъда', 1]
['къалгъаным', 1]
['гюндюз', 1]
['тапмаса', 1]
['арыгъанда', 1]
['ялалгъанда', 1]
['гёрюрмен', 1]
['кёлден', 1]
['къаларман', 1]
['нетермен', 1]
['шайтан-жинмисен', 1]
['инсанмысан', 1]
['къыраман', 1]
['авлакъларда', 1]
['шайтан-жинден', 1]
['инсанман', 1]
['элимни', 1]
['аякъ-башындан', 1]
['сакьларман', 1]
['соймасам', 1]
['къойларым', 1]
['туварларым', 1]
['къозудан', 1]
['гёрмекликге', 1]
['ошаш', 1]
['атланып', 1]
['киринмеге', 1]
['айланмада', 1]
['айланып-айланып', 1]
['бурачалап', 1]
['бюртюк-бюртюк', 1]
['гёзъяшлар', 1]
['оьрчюкмеге', 1]
['соясан', 1]
['соймагъыз', 1]
['айланманы', 1]
['билей', 1]
['тамагъыма', 1]
['тирей', 1]
['чачым', 1]
['магьаммат', 1]
['къучагъымда', 1]
['тамаша-гьайран', 1]
['байлав', 1]
['вазир-вакилин', 1]
['халкъларына', 1]
['къарты-яшы', 1]
['тувары-къою', 1]
['чыгъыгъыз', 1]
['дёгереги', 1]
['авлакъ', 1]
['гьайванлагъа', 1]
['ашатып', 1]
['яндырып', 1]
['ичирип', 1]
['тулукълар', 1]
['акъчалыкълар', 1]
['ташып', 1]
['янгъа', 1]
['агъар', 1]
['ерлерин', 1]
['татавуллар', 1]
['акъдырып', 1]
['къуруталар', 1]
['гёрюнюп', 1]
['яралар', 1]
['ярса', 1]
['зурнайлар', 1]
['шатлыкъ', 1]
['накъыралар', 1]
['къагъылып', 1]
['тойлар-йыбавлар', 1]
['садагъалар', 1]
['этиле', 1]
['къызгъан', 1]
['къызартайымы', 1]
['терингден', 1]
['тилейимми', 1]
['тагъайыммы', 1]
['къызартмагъа', 1]
['тилмеге', 1]
['аркъанны', 1]
['сыйыртмакъ', 1]
['ялавундан', 1]
['чюй', 1]
['гётюн', 1]
['чычып', 1]
['тагъылгъан', 1]
['оржиникизи', 1]
['орамны', 1]
['ортасы', 1]
['барады', 1]
['къозусун', 1]
['саны', 1]
['хомурсгъа', 1]
['сюйрердей', 1]
['къалгъан3', 1]
['вакътинг', 1]
['этегендир', 1]
['сёйледилер', 1]
['айтдылар', 1]
['бийим', 1]
['англамадым', 1]
['билмедингми', 1]
['билмедим', 1]
['билмеймисиз', 1]
['билмеген', 1]
['сёйлевюбюзню', 1]
['гележексиз', 1]
['тюгюлсюз', 1]
['тайышып', 1]
['хабардан', 1]
['англамадыкъ', 1]
['сёйлевюгюзню', 1]
['айтмасмысан', 1]
['тюбюгюздеги', 1]
['уьстюгюздеги', 1]
['опракъларыгъызны', 1]
['яныгъыздагъы', 1]
['акъчагъызны', 1]
['сюймейлер', 1]
['вазирликден', 1]
['къалайыкъмы', 1]
['сёйлевюню', 1]
['чечме', 1]
['аридеги', 1]
['яъни', 1]
['тишлеринг', 1]
['авзумда', 1]
['этлеримден', 1]
['къалмагъанны', 1]
['англатдым', 1]
['гюзде', 1]
['чачгъан', 1]
['гелимни', 1]
['тюгюне', 1]
['юлкъунгъан', 1]
['бабишлерден', 1]
['негиз', 1]
['башгъа9', 1]
['юртлулар', 1]
['гёзюне', 1]
['тартынып', 1]
['текеран', 1]
['гюнагьлыкъ', 1]
['рагьмусуз', 1]
['жазалай', 1]
['къурдашлары', 1]
['къурдашлыкъ', 1]
['гечинип', 1]
['тынгламагъан', 1]
['алмагъан', 1]
['къаравулчугъа', 1]
['токътагъанлар', 1]
['тартынгъанлар', 1]
['гесежеги', 1]
['къыйналмакълыгъындан', 1]
['къулларын', 1]
['уланымны', 1]
['гьюсенге', 1]
['авузуна', 1]
['тёгежекмен', 1]
['якъ-якъгъа', 1]
['тапгъанлар', 1]
['яралары', 1]
['идти', 1]
['чалгъылларын', 1]
['юрегине', 1]
['сукъгъан', 1]
['балагьны', 1]
['айтайыкъ', 1]
['ойлашгъанлар', 1]
['таныйсыз', 1]
['бажарывлу', 1]
['къарайыкълар', 1]
['ялалыгъыз', 1]
['кёмегимни', 1]
['талгъан', 1]
['согъулагъан', 1]
['уяналар', 1]
['къоркъгъан', 1]
['гьюсенимни', 1]
['гелтирдингми', 1]
['гелтирдим', 1]
['сокъма', 1]
['къыллары', 1]
['ингырлана', 1]
['хомузгъа', 1]
['тынглагъанлар', 1]
['тилейген', 1]
['оькюрювюн', 1]
['эшитгенлер', 1]
['тынглагъанланы', 1]
['къуршагъан', 1]
['аян', 1]
['хабарлагъан', 1]
['гелтиргенмисен', 1]
['гелтиргенни', 1]
['тёгежегимни', 1]
['гелтирмегенмен', 1]
['авзумдан', 1]
['чыкъмады', 1]
['жазала', 1]
['ачувундан', 1]
['къыйналмакъдан', 1]
['бажарывлугъу', 1]
['къутгъаргъан22', 1]
['утгъан', 1]
['жумагюн', 1]
['старшинасы', 1]
['писиревюм', 1]
['билдиремен', 1]
['гелтирмесегиз', 1]
['терилеригизни', 1]
['сыдырырман', 1]
['емирилте', 1]
['ташланы', 1]
['сюрлюкдюре', 1]
['гюп-гюп', 1]
['къачмасакъ', 1]
['етимлер', 1]
['терезесине', 1]
['сыпатыгъыз', 1]
['кёстеклилербиз', 1]
['сыдырыгъыз', 1]
['сыдырмасакъ', 1]
['гелебиз', 1]
['къачмагъыз', 1]
['сыдырырбыз', 1]
['дегиз', 1]
['сыдырагъан', 1]
['гёрмегенбиз', 1]
['билмегенсиз', 1]
['ботаюртлу', 1]
['уллу-уллу', 1]
['балбу', 1]
['балбуланы', 1]
['гьамаргъа', 1]
['уланлагъа', 1]
['чакъа', 1]
['гетмеге', 1]
['еге', 1]
['терилерден', 1]
['кежилени', 1]
['…уланлар', 1]
['токъайны', 1]
['йибережекмен', 1]
['эмен', 1]
['тачанкагъа', 1]
['ярав', 1]
['екдирип', 1]
['хасавюртгъа', 1]
['тачанканы', 1]
['юртлусан', 1]
['ботаюртлуман', 1]
['ургъансан', 1]
['чыгъаргъансан', 1]
['пеймеханым', 1]
['аякълы', 1]
['тиштайпамандыр', 1]
['уллугъа', 1]
['билермен', 1]
['кёстекден', 1]
['атларынг', 1]
['тачанкангны', 1]
['дёгерчеклери', 1]
['билирмен', 1]
['сёйлетмеге', 1]
['гьайдатып', 1]
['къала27', 1]
['старшинасын', 1]
['чалыша', 1]
['чалышса', 1]
['этмейлер', 1]
['четен', 1]
['савдюгер', 1]
['очар', 1]
['четендеги', 1]
['четенден', 1]
['сонра', 1]
['къонагъынг', 1]
['ахшамдан', 1]
['къонагъынгны', 1]
['тёрге', 1]
['гелген-гелгенге', 1]
['адамдыр', 1]
['гьармутунг', 1]
['мажлисдегилер', 1]
['ашасын', 1]
['тёк', 1]
['орталыкъгъа', 1]
['ашасынлар', 1]
['гьармутдан', 1]
['арчымагъа', 1]
['хармана', 1]
['бичагъын', 1]
['гёрсенг', 1]
['ятсын', 1]
['гьукмунгну', 1]
['таныйбыз', 1]
['мажлисден', 1]
['алдыбызда', 1]
['элтмессен', 1]
['жамавгъа', 1]
['тамакюден', 1]
['юллесин', 1]
['юллесини', 1]
['жыжым', 1]
['маша', 1]
['оьзюне-оьзю', 1]
['олтурмадынг', 1]
['олтурмай', 1]
['бичагъынгны', 1]
['уьйретейим', 1]
['уьйрет', 1]
['элтер', 1]
['хынжалынгны', 1]
['чабарсан', 1]
['токътатыр', 1]
['тебинсенг', 1]
['къутуларсан', 1]
['тузагъына', 1]
['тутулурсан', 1]
['хинжалын', 1]
['токътаталар', 1]
['нетегендир', 1]
['душманым', 1]
['гечдирейик', 1]
['сандыгъын', 1]
['гечдирип', 1]
['оьлтюрмегенмен', 1]
['этгенсен', 1]
['нажжас', 1]
['къутургъан', 1]
['басылыр', 1]
['сёзлеримни', 1]
['хытангъа', 1]
['план', 1]
['старшыналыгъын', 1]
['салдырырман', 1]
['тюменим', 1]
['старшына', 1]
['хытанны', 1]
['кансаралгъа', 1]
['ерингде', 1]
['гёрдюнг', 1]
['эришемисен', 1]
['эришемен', 1]
['старшиналыгъынгны', 1]
['старшиналыгъымны', 1]
['тюменинг', 1]
['тийдирсем', 1]
['алажакъ', 1]
['айтдым', 1]
['сёзюмню', 1]
['тутмадынг', 1]
['янгылыш', 1]
['сёзюнгден', 1]
['чыкъмасман', 1]
['гелтирирсен', 1]
['къасты', 1]
['батгъычгъа', 1]
['тийгендокъ', 1]
['йиберирсен', 1]
['шагьатлары', 1]
['къалкъыда', 1]
['тюртесен', 1]
['абзарымдан', 1]
['тарыкъдыр', 1]
['къолунгну', 1]
['чыгъажакъ', 1]
['инжитме', 1]
['барып-гелип', 1]
['гьайы', 1]
['туварчыланы', 1]
['къатынларына', 1]
['къарав', 1]
['орала', 1]
['туварчылыкъда', 1]
['енгилмей', 1]
['тувардан', 1]
['тангаладан', 1]
['бармажакъман', 1]
['гьайванларын', 1]
['хыялы', 1]
['масхараны', 1]
['туварынгны', 1]
['хабаргъа', 1]
['къангъанча', 1]
['къадиликни', 1]
['билсин', 1]
['ченгертки-туварчы', 1]
['кюлейик', 1]
['чакъыртып', 1]
['излейлер', 1]
['къадисен', 1]
['китапларынга', 1]
['тюелеримни', 1]
['абур-сыйны', 1]
['гертими-ялгъанмы', 1]
['дегенлей', 1]
['татып', 1]
['китаплагъа', 1]
['гунагьлысан', 1]
['танггъа', 1]
['болмагъандай', 1]
['китабы', 1]
['къади-акъам', 1]
['тюелеринг', 1]
['къаласан', 1]
['къуллукъчуларын', 1]
['сыйны', 1]
['айтмагъыз', 1]
['урулар', 1]
['шулайына', 1]
['сюрюп', 1]
['хазнасы', 1]
['урланып', 1]
['хазнам', 1]
['ташларман', 1]
['тюнгюлюгюнден', 1]
['теберишип', 1]
['тилейбиз', 1]
['билегенни', 1]
['билебиз', 1]
['четим', 1]
['ойлашагъан', 1]
['адамдай', 1]
['болгъанча', 1]
['тургъаным', 1]
['яшырыгъыз', 1]
['айтмасман', 1]
['уручулар', 1]
['алгъышлар', 1]
['йыртыкъ', 1]
['табармы', 1]
['тапмасмы', 1]
['охуйгъандай', 1]
['хазнанг', 1]
['яшырылып', 1]
['вилаятлагъа', 1]
['вилаятдагъы', 1]
['къадиликден', 1]
['турагъаны', 1]
['билимини', 1]
['туварчыдан', 1]
['ер-ерден', 1]
['тергейгендир', 1]
['къолумдагъы', 1]
['энкейип', 1]
['къутулду', 1]
['къысгъан', 1]
['къолумда', 1]
['билерсен', 1]
['билмесенг', 1]
['эсде', 1]
['ёкъдан', 1]
['тергевден', 1]
['къутулгъаны', 1]
['тутулдум', 1]
['ёрап', 1]
['тутулдунг', 1]
['билди', 1]
['оьсген', 1]
['суратлама', 1]
['элдеги', 1]
['ченгертки-къадиге', 1]
['тергевлер', 1]
['дейлер50', 1]
['ханлыгъын', 1]
['улькемни', 1]
['разимикен', 1]
['арбачы', 1]
['юртлардан', 1]
['устюне', 1]
['къайсыгъызсыз', 1]
['яйылса', 1]
['такъсыр', 1]
['агъачлыкъны', 1]
['ташлата', 1]
['адаша', 1]
['бутакълагъа', 1]
['илине', 1]
['уьстю-бою', 1]
['йыртылып', 1]
['таякъны', 1]
['къакьгъанда', 1]
['къанга', 1]
['басдырып', 1]
['алсана', 1]
['торбасын', 1]
['хазнадан', 1]
['туварны', 1]
['гийдире', 1]
['торбаны', 1]
['гётермеге', 1]
['тюкенин', 1]
['акътара', 1]
['опракълагъа', 1]
['къумач', 1]
['гъаран', 1]
['тюкенчиден', 1]
['сыйлы-сыйлы', 1]
['гьаммалчы', 1]
['бичдиртип', 1]
['гийинелер', 1]
['бакъма', 1]
['бармажакъны', 1]
['ёлукъгъан', 1]
['алмакъны', 1]
['топуракъны', 1]
['алайыкъ', 1]
['акъчабыз', 1]
['еримни', 1]
['суз', 1]
['багьаны', 1]
['дазу', 1]
['белгилемеге', 1]
['дазуну', 1]
['белгилей', 1]
['топурагъыда', 1]
['миналар', 1]
['такъта', 1]
['накъышлап', 1]
['этдир', 1]
['туварчыгъа', 1]
['алмас', 1]
['бармасман', 1]
['уьлкесинден', 1]
['ханына', 1]
['гёрмеге', 1]
['чыкъмагъыз', 1]
['миналары', 1]
['кепине', 1]
['буюрарман', 1]
['бармайман', 1]
