['сай', 989]
['белкъиши', 1]
['диъбара', 1]
['релкъиша', 1]
['хiерризурлигу', 1]
['гiерариули', 1]
['рабч', 1]
['дубаагарси', 1]
['релкъунси', 1]
['гiерриули', 1]
['укьес-вакiес', 1]
['ацiес-кацiес', 1]
['хiейэси', 1]
['чiянкiбарили', 1]
['гъяраили', 1]
['чяхiбикiути', 1]
['хухура', 1]
['хiяцурара', 1]
['дузанибад', 1]
['бяжукли', 1]
['заки', 1]
['абиуси', 1]
['занзбани', 1]
['зели', 1]
['рурцiахъули', 1]
['бисаличил', 1]
['чiярличил', 1]
['гiярчумаг', 1]
['сакъатбиубти', 1]
['риъниличила', 1]
['бурибхiели', 1]
['нешхъалани', 1]
['хухус', 1]
['загьру', 1]
['бархаили', 1]
['варъа', 1]
['рихая', 1]
['дукарая', 1]
['духъна', 1]
['лигуби', 1]
['шичирну', 1]
['ракiайчи', 1]
['тiем', 1]
['багьи', 1]
['бяжуклис', 1]
['сунтiлисалра', 1]
['бяжукра', 1]
['пiакькаризурли', 1]
['ребкiили', 1]
['бизбизира', 1]
['айили', 1]
['вакiира5', 1]
['илдела', 1]
['уиб', 1]
['виштiелгъуна', 1]
['вамсулли', 1]
['чарухъуй', 1]
['аддали', 1]
['вамсуллире', 1]
['кинавре', 1]
['кайхьибли', 1]
['руггурбатара', 1]
['ахъушала', 1]
['тiудикъялигiел', 1]
['кабатулли', 1]
['лисликир', 1]
['лайбикiан', 1]
['бухънабаибтела', 1]
['сигъуналра', 1]
['хiабалгьули', 1]
['викiухiели', 1]
['лайвакiара', 1]
['ухънавианирину', 1]
['дибгел', 1]
['баркьуддилли', 1]
['хiадра', 1]
['бархли', 1]
['пайдалабиэсли', 1]
['уркiухъуй', 1]
['ухънавианрав', 1]
['лайвикiанрав', 1]
['суникира', 1]
['либкьни', 1]
['вигьубли', 1]
['биркьани', 1]
['сунили', 1]
['хiабаркьибли', 1]
['гiяюб', 1]
['биркьу', 1]
['сандуга', 1]
['уцбасра', 1]
['дигiянни', 1]
['сандугав', 1]
['хiиркеркьули', 1]
['ахъушела', 1]
['дивбигьубли', 1]
['дегiнуби', 1]
['ггаше', 1]
['уруххи', 1]
['кабикибли', 1]
['баркьисил', 1]
['балгьули', 1]
['аккви', 1]
['аддалелра', 1]
['сибелра', 1]
['хiабагьисара', 1]
['авлакъунакид', 1]
['ггаши', 1]
['аксадигьубли', 1]
['баркьишара', 1]
['ухънали', 1]
['сандугар', 1]
['багiин', 1]
['хъумаки', 1]
['багiун', 1]
['багiунхiили', 1]
['гiелабти', 1]
['шанталира', 1]
['дагiун', 1]
['лидгiилли', 1]
['дакiиб', 1]
['хуласси', 1]
['кассиб', 1]
['ггашилицйир', 1]
['урберциб', 1]
['уццуби', 1]
['уцциццин', 1]
['тиледибикiули', 1]
['бургьаггва', 1]
['хiацци', 1]
['бургьибал', 1]
['бергьвахъана', 1]
['уццбацци', 1]
['итили', 1]
['диццин', 1]
['уццбали', 1]
['халкьлицци', 1]
['халкьлинул', 1]
['дергьвахъана', 1]
['бургьибси', 1]
['бухънабира', 1]
['бигули', 1]
['либгiебли', 1]
['разибигьубли', 1]
['гiякьлулики', 1]
['эргъи', 1]
['урассибли', 1]
['лайбикiни10', 1]
['кумха', 1]
['гiяхiкабиубли', 1]
['бургъесбахiили', 1]
['гибси', 1]
['хамрарилрину', 1]
['чарриубмад', 1]
['кебасахъес', 1]
['чехiебаира', 1]
['судличи', 1]
['суайс', 1]
['гибсила', 1]
['дагьурли', 1]
['вакiибсила', 1]
['далас', 1]
['гiяватира', 1]
['бизитира', 1]
['кiантiитира', 1]
['дирутил', 1]
['балусив', 1]
['пикрилизиикибдешли', 1]
['кьацiлилра', 1]
['риубси', 1]
['пикримайкiудра', 1]
['дурисну', 1]
['мискиннис', 1]
['дедиша', 1]
['гiяш', 1]
['цiерхьси', 1]
['кiантiити', 1]
['бамба', 1]
['чудухинкiи', 1]
['чудни', 1]
['жавабтачи', 1]
['дагьуррив', 1]
['гiердурибу', 1]
['дагьурра', 1]
['дугьурри', 1]
['суаллис', 1]
['шаладикайчи', 1]
['заяхiебиахъубли', 1]
['садитiадли', 1]
['садхiедитiадли', 1]
['хъяблаирхъури', 1]
['висуси', 1]
['пашманнири', 1]
['кебисули', 1]
['хъяблаирхъулра', 1]
['садхiейтiадли', 1]
['хъяблаихъури', 1]
['абушили', 1]
['гьуяикiахъули', 1]
['садитiахъес', 1]
['даршалра', 1]
['дячи', 1]
['адушили', 1]
['берцiили', 1]
['хайгина', 1]
['дуракасили', 1]
['каршахъура', 1]
['кесекалра', 1]
['хайгинала', 1]
['чераргъахъаба', 1]
['бурисну', 1]
['усаи', 1]
['чераргъахъили', 1]
['бедиша', 1]
['укьянну', 1]
['садитiунрану', 1]
['дахес', 1]
['хiядурхiедарадли', 1]
['дубкiар', 1]
['хiядурбарес', 1]
['дугили', 1]
['балкьаахъес', 1]
['ахiенрагу', 1]
['сайтiес', 1]
['кьакьавакiахъили', 1]
['пикрибарибсил', 1]
['урухиубли', 1]
['риубсигъуна', 1]
['мукiурвакiили', 1]
['жумагi', 1]
['юртла', 1]
['дилгьутил', 1]
['диркьаличира', 1]
['дубурличира', 1]
['тiалабварили', 1]
['дигали', 1]
['ибсила', 1]
['чарухъен', 1]
['сабсил', 1]
['дугьбала', 1]
['урузриубли', 1]
['гъямбикiи', 1]
['кьабулбарес', 1]
['ралкьарира', 1]
['хiяжатлив', 1]
['уркурлизи', 1]
['гъяйлизи', 1]
['дигьеная', 1]
['тахiярли', 1]
['редахъес', 1]
['луган', 1]
['вазирти', 1]
['гiярзбикiескабиили', 1]
['талхъандеш', 1]
['хьунуйзир', 1]
['ихтияр', 1]
['гьаймарикiуд', 1]
['малугад', 1]
['къадагъабарили', 1]
['газала', 1]
['уркурила', 1]
['абизурхiели', 1]
['тiашкабизурли', 1]
['уркулла', 1]
['баркьили', 1]
['газали', 1]
['баркьибси', 1]
['гiярзли', 1]
['хъунуй', 1]
['жалбикiути', 1]
['риублирив', 1]
['уркурла', 1]
['хiури', 1]
['хiедирни', 1]
['унцани', 1]
['дигул', 1]
['гьаннала', 1]
['хiерликариили', 1]
['усаайчи', 1]
['усаунхiели', 1]
['кайхьунси', 1]
['кроватьра', 1]
['хiеризалли', 1]
['мякьлакарихьи', 1]
['вагьарвиубли', 1]
['гiяламата', 1]
['анцiбукьа', 1]
['кибсира', 1]
['аргъахъили', 1]
['дигусира', 1]
['ракiилра', 1]
['сай20', 1]
['биштiа-халати', 1]
['дурабухъахъес', 1]
['шагьла', 1]
['таманбарилил', 1]
['риасли', 1]
['вакiаб', 1]
['пасихiти', 1]
['танбихiларирури', 1]
['урехира', 1]
['суалти', 1]
['бирулрив', 1]
['юлдашлизивад', 1]
['аррякьунси', 1]
['жавабтазибад', 1]
['жавабтала', 1]
['баянбарили', 1]
['дудешлис', 1]
['хiевализибад', 1]
['варкьахъес', 1]
['аррякьун', 1]
['хъарбаибхiели', 1]
['гiегудилис', 1]
['тиладидарес', 1]
['юлдашличи', 1]
['жавабтачил', 1]
['шагьличи', 1]
['риъни', 1]
['ляркьянал', 1]
['хьарбаахъес', 1]
['нукертази', 1]
['багалабиэси', 1]
['санигiятличи', 1]
['бурсииалли', 1]
['шагьлис', 1]
['кьабулриркус', 1]
['бурсииубли', 1]
['кьабулкарикили', 1]
['хъайчикайили', 1]
['кален', 1]
['халкьличи', 1]
['хiеруди', 1]
['мер-мераначи', 1]
['дурабуркiис', 1]
['вагьариубли', 1]
['кьакьурбази', 1]
['ишдицад', 1]
['шагьарлантази', 1]
['шагьарлантани', 1]
['курлаб', 1]
['бебкiибтира', 1]
['мицiиртира', 1]
['къунзикiули', 1]
['бехiбихьибси', 1]
['таманхiебиубси', 1]
['бициб', 1]
['цархiилтира', 1]
['устачила', 1]
['тiинтiбиубли', 1]
['адамтасра', 1]
['вагьес', 1]
['дигулиахъиб', 1]
['илигiиб', 1]
['умцiесбяхiиб', 1]
['курлав', 1]
['варгиб', 1]
['азадватахъур', 1]
['ара-сагъли', 1]
['хьули', 1]
['адамлизиб', 1]
['гiяппасра', 1]
['рархьли', 1]
['риъниличи', 1]
['вирхаур30', 1]
['хъубзарра', 1]
['ханра', 1]
['сегъунсилра', 1]
['хiекь', 1]
['гьавяхъиб', 1]
['гьими', 1]
['ихъусив', 1]
['хъайгiивадра', 1]
['хур', 1]
['гьалакхiейкiули', 1]
['кьисикiули', 1]
['лаг-катхiел', 1]
['викибхiели', 1]
['селизив', 1]
['виркьули', 1]
['чейули', 1]
['гьандуцес', 1]
['чейулри', 1]
['се-сабил', 1]
['вархили', 1]
['чекайзурли', 1]
['дурайути', 1]
['мицiирируси', 1]
['уфбарили', 1]
['макьамли', 1]
['мицiирирниличи', 1]
['вирхес', 1]
['ханнизи', 1]
['вакiи', 1]
['кабизахъес', 1]
['бирцис', 1]
['чедетаахъили', 1]
['пикридарили', 1]
['гъаргъси', 1]
['кьанхiейубли', 1]
['чебаахъа', 1]
['гъунар', 1]
['тiалабрарили', 1]
['вягiдалабиубси', 1]
['нушягi', 1]
['чебигьи', 1]
['ряхiудили', 1]
['иладли', 1]
['кабухъи', 1]
['хiяршрикiули', 1]
['бетаура', 1]
['анцiбукьличи', 1]
['вяшбарили', 1]
['карушибси', 1]
['аризес', 1]
['рукили', 1]
['ахiерилзули', 1]
['хiябэсиллисра', 1]
['авэсиллисра', 1]
['виргiявиргира', 1]
['гьариллис', 1]
['уира', 1]
['черхiергъиб', 1]
['чебаиригу', 1]
['чераргъиб', 1]
['вархьилзули', 1]
['гьалакмайкiуд', 1]
['шятiикiен', 1]
['дугелира', 1]
['хiерелира', 1]
['кабушибти', 1]
['вархьхiелзули', 1]
['бикiар31', 1]
['халали', 1]
['биштiали', 1]
['гiямрула', 1]
['щадив', 1]
['гьавхiекiибси', 1]
['хiейгибилзули', 1]
['гьабуцеси', 1]
['илгу', 1]
['хiейгибилзуси', 1]
['цацун', 1]
['гiяргiи', 1]
['дуэхiену', 1]
['гьавакiес', 1]
['хьулухъи', 1]
['белгьенну', 1]
['укьен', 1]
['белгьиша', 1]
['белхьиша', 1]
['бухиша', 1]
['разихiейалли', 1]
['цархiилличи', 1]
['хiякьян', 1]
['шанглаб', 1]
['белхьи', 1]
['хири', 1]
['жявлил', 1]
['вакiес', 1]
['хьуликiусири', 1]
['хеси', 1]
['калунра', 1]
['гьаввакiибсира', 1]
['лезмила', 1]
['бехiличил', 1]
['мухiлира', 1]
['кьанни', 1]
['буртiес', 1]
['кьаркьала', 1]
['бутiирив', 1]
['лехiихъутира', 1]
['таманбиранти', 1]
['кабихьни', 1]
['лайикьли', 1]
['чебаира', 1]
['рируси', 1]
['чараагарли', 1]
['някъбигъунабти', 1]
['пикрилизи', 1]
['дедира', 1]
['цархiилла', 1]
['сабашахъес', 1]
['кайхьира', 1]
['кабихьира', 1]
['цаличи-ца', 1]
['давлачевсилис', 1]
['гiяхiдизур', 1]
['бицiахъес', 1]
['бикибси', 1]
['мургьиличил', 1]
['разириуб', 1]
['ибгес', 1]
['нешра-уршира', 1]
['тукентазибад', 1]
['къяйцiбухъун', 1]
['хiедикибси', 1]
['уршилизир', 1]
['дикибтив', 1]
['шадив', 1]
['вякьунра', 1]
['вац1ли', 1]
['чархiейрри', 1]
['укьясли', 1]
['хiегесвара', 1]
['гьаввакiи', 1]
['хiед-декiар', 1]
['хiелугути', 1]
['адурхули', 1]
['хiедиэсгу', 1]
['гiяхiтигъунти', 1]
['делгьун', 1]
['умудариб', 1]
['нерхлизир', 1]
['делхьун', 1]
['дурайкиб', 1]
['селичи', 1]
['дигни', 1]
['хiевхъун', 1]
['дутiкьалли', 1]
['дутiира', 1]
['сепайда', 1]
['рурсилисра', 1]
['камдиуб', 1]
['тiамадарая', 1]
['бутiибсилизи', 1]
['живирни', 1]
['ратурли', 1]
['буюр', 1]
['гiяжаибли', 1]
['шикьяйда', 1]
['мурул-хьунул', 1]
['дагцад', 1]
['дедахъес', 1]
['мургьилара', 1]
['арбухахъили', 1]
['ардухахъири', 1]
['вехiихьадли', 1]
['кьанилар', 1]
['кахiевлан', 1]
['керасес', 1]
['укьенну', 1]
['вирадли', 1]
['гiергъиухъун', 1]
['тiашаиб', 1]
['хiебуралли', 1]
['гибтира', 1]
['ишбархiилатира', 1]
['вархьибсира', 1]
['хьурали', 1]
['палтарчевли', 1]
['чевли', 1]
['валкьаахъаба', 1]
['хiечирти', 1]
['хiеубси', 1]
['чекахъибси', 1]
['илхiелира', 1]
['сунечирти', 1]
['партарлис', 1]
['дарсдариб', 1]
['мурдаси', 1]
['хъуцiарличибад', 1]
